timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596804451869,2000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804451869,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804452873,68164,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804452874,4000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804452874,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804453876,68216,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804453876,4000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804453876,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804454879,68303,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804454879,4000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804454879,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
1596804455882,68262,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1596804455882,4000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1596804455882,-1000,java.io.IOException: Agent is unreachable via TCP,,java.io.IOException: Agent is unreachable via TCP,,,false,,0,0,0,0,null,0,0,0
